id_ticket,fecha_creacion,fecha_cierre,id_usuario,id_analista,categoria,prioridad,estado,sla_horas,tiempo_resolucion,sede,canal
253,2026-01-17,2026-01-18 06:00:00,125,12,Office 365,Crítica,Resuelto,4,30,Cali,Teams
254,2025-03-05,2025-03-07 05:00:00,353,2,SAP,Crítica,En Proceso,24,53,Pereira,Teams
255,2025-08-26,2025-08-26 17:00:00,48,14,Office 365,Alta,En Proceso,8,17,Bogotá,Correo
256,2025-06-26,2025-06-27 22:00:00,270,17,Impresoras,Alta,Abierto,4,46,Medellín,Correo
257,2025-10-01,2025-10-02 19:00:00,267,14,Impresoras,Crítica,Cerrado,4,43,Barranquilla,Chat
258,2025-08-06,2025-08-06 06:00:00,347,16,VPN,Crítica,Resuelto,48,6,Medellín,Teléfono
259,2025-03-05,2025-03-06 12:00:00,476,7,Correo,Alta,Abierto,24,36,Medellín,Correo
260,2025-05-28,2025-05-28 19:00:00,81,20,Impresoras,Crítica,Abierto,4,19,Bogotá,Teams
261,2025-01-11,2025-01-13 04:00:00,251,17,Base de Datos,Media,Cerrado,48,52,Medellín,Chat
262,2026-04-26,2026-04-26 12:00:00,326,3,Base de Datos,Media,En Proceso,4,12,Cali,Teléfono
263,2025-10-15,2025-10-17 23:00:00,363,7,Software,Baja,Cerrado,8,71,Medellín,Correo
264,2025-07-09,2025-07-10 06:00:00,360,8,Telefonía,Crítica,Abierto,8,30,Pereira,Portal
265,2024-10-12,2024-10-14 22:00:00,204,2,Base de Datos,Media,En Proceso,24,70,Barranquilla,Teams
266,2026-01-01,2026-01-01 23:00:00,487,16,SAP,Alta,Resuelto,12,23,Pereira,Teléfono
267,2025-04-01,2025-04-02 10:00:00,472,19,Software,Media,En Proceso,12,34,Pereira,Correo
268,2024-11-07,2024-11-07 10:00:00,366,11,VPN,Alta,Resuelto,8,10,Cali,Chat
269,2024-11-08,2024-11-08 05:00:00,131,18,VPN,Media,Abierto,4,5,Bucaramanga,Chat
270,2024-07-04,2024-07-06 15:00:00,30,20,Equipos,Alta,Resuelto,48,63,Medellín,Portal
271,2026-06-01,2026-06-02 18:00:00,488,1,Base de Datos,Crítica,Resuelto,4,42,Bogotá,Portal
272,2025-06-21,2025-06-21 19:00:00,385,20,Red,Crítica,Cerrado,24,19,Cali,Correo
273,2025-01-29,2025-01-29 22:00:00,389,9,Equipos,Baja,Cerrado,12,22,Cali,Teams
274,2024-07-11,2024-07-11 01:00:00,246,14,SAP,Media,Abierto,8,1,Cali,Chat
275,2024-12-18,2024-12-18 11:00:00,498,14,Correo,Alta,Cerrado,24,11,Bogotá,Chat
276,2026-03-11,2026-03-11 17:00:00,238,4,Correo,Crítica,Cerrado,4,17,Cali,Teams
277,2025-03-30,2025-04-01 21:00:00,193,16,Base de Datos,Media,Abierto,8,69,Bogotá,Teléfono
278,2024-09-16,2024-09-17 03:00:00,12,6,VPN,Alta,En Proceso,24,27,Pereira,Portal
279,2026-04-28,2026-04-30 23:00:00,83,12,Office 365,Media,Abierto,12,71,Pereira,Teams
280,2026-01-26,2026-01-28 22:00:00,208,6,Software,Baja,Abierto,12,70,Bucaramanga,Chat
281,2025-09-08,2025-09-10 10:00:00,373,14,Hardware,Crítica,Cerrado,4,58,Barranquilla,Correo
282,2026-06-02,2026-06-03 04:00:00,169,11,Impresoras,Media,Cerrado,8,28,Bucaramanga,Correo
283,2025-02-15,2025-02-15 10:00:00,99,6,Equipos,Baja,Resuelto,48,10,Bucaramanga,Teams
284,2024-09-30,2024-10-02 03:00:00,122,2,Red,Crítica,En Proceso,12,51,Cali,Portal
285,2024-11-19,2024-11-21 03:00:00,126,1,Accesos,Media,Abierto,48,51,Cali,Portal
286,2026-02-07,2026-02-10 00:00:00,244,4,Office 365,Baja,Resuelto,12,72,Cali,Portal
287,2024-07-18,2024-07-19 10:00:00,309,5,Software,Baja,Resuelto,8,34,Pereira,Portal
288,2026-03-12,2026-03-12 11:00:00,400,3,Software,Crítica,Resuelto,24,11,Pereira,Teléfono
289,2024-11-22,2024-11-24 19:00:00,222,10,Red,Media,Resuelto,8,67,Pereira,Teams
290,2026-03-26,2026-03-28 18:00:00,358,10,VPN,Media,Cerrado,8,66,Pereira,Teams
291,2026-04-04,2026-04-05 13:00:00,48,16,Base de Datos,Alta,Abierto,48,37,Pereira,Portal
292,2024-09-24,2024-09-24 05:00:00,200,17,Correo,Crítica,Abierto,24,5,Medellín,Teléfono
293,2026-03-24,2026-03-26 20:00:00,142,2,Hardware,Crítica,En Proceso,12,68,Bucaramanga,Portal
294,2026-03-29,2026-04-01 00:00:00,176,1,Correo,Crítica,Cerrado,12,72,Barranquilla,Chat
295,2024-09-16,2024-09-16 01:00:00,54,13,Equipos,Crítica,Cerrado,8,1,Medellín,Correo
296,2025-07-23,2025-07-23 09:00:00,352,5,Base de Datos,Media,Cerrado,12,9,Bucaramanga,Correo
297,2026-04-01,2026-04-03 22:00:00,369,6,Office 365,Crítica,Abierto,12,70,Bucaramanga,Correo
298,2024-10-18,2024-10-20 06:00:00,415,14,Telefonía,Baja,Abierto,12,54,Bogotá,Teams
299,2026-03-27,2026-03-28 02:00:00,97,13,Office 365,Media,Cerrado,12,26,Medellín,Teams
300,2026-04-21,2026-04-21 20:00:00,25,15,Hardware,Baja,Cerrado,4,20,Medellín,Teléfono
301,2026-05-18,2026-05-19 20:00:00,225,10,SAP,Media,En Proceso,4,44,Bucaramanga,Portal
302,2024-10-25,2024-10-26 22:00:00,189,9,Office 365,Crítica,Cerrado,8,46,Bogotá,Chat
303,2026-04-09,2026-04-10 01:00:00,72,8,Software,Baja,En Proceso,48,25,Barranquilla,Teléfono
304,2025-12-21,2025-12-22 17:00:00,292,9,Base de Datos,Crítica,Abierto,48,41,Bucaramanga,Portal
305,2025-03-16,2025-03-17 08:00:00,348,18,Correo,Baja,En Proceso,12,32,Bogotá,Chat
306,2026-01-27,2026-01-27 08:00:00,126,10,VPN,Alta,Cerrado,48,8,Bogotá,Teléfono
307,2025-08-07,2025-08-09 14:00:00,313,13,Software,Media,Cerrado,12,62,Cali,Teléfono
308,2025-12-02,2025-12-02 09:00:00,94,8,Telefonía,Baja,Cerrado,4,9,Bogotá,Correo
309,2025-02-10,2025-02-12 12:00:00,350,9,Hardware,Crítica,Resuelto,8,60,Pereira,Teams
310,2025-05-27,2025-05-27 18:00:00,4,8,Telefonía,Crítica,Cerrado,24,18,Bogotá,Teams
311,2024-08-20,2024-08-20 19:00:00,114,1,Equipos,Crítica,Cerrado,8,19,Bucaramanga,Correo
312,2025-11-21,2025-11-22 18:00:00,267,13,Office 365,Media,Abierto,12,42,Bogotá,Teams
313,2024-09-09,2024-09-09 07:00:00,39,12,Correo,Media,Abierto,24,7,Bogotá,Teams
314,2024-06-30,2024-07-02 13:00:00,207,4,Telefonía,Media,Resuelto,48,61,Bogotá,Teams
315,2025-05-04,2025-05-06 18:00:00,81,2,Equipos,Crítica,En Proceso,48,66,Medellín,Teams
316,2025-03-30,2025-03-31 03:00:00,163,8,Red,Media,Cerrado,48,27,Bogotá,Teléfono
317,2024-11-25,2024-11-26 16:00:00,44,20,Equipos,Media,En Proceso,12,40,Bogotá,Teléfono
318,2025-07-13,2025-07-13 23:00:00,178,7,Office 365,Media,Resuelto,8,23,Bogotá,Chat
319,2025-09-08,2025-09-09 14:00:00,120,13,VPN,Baja,Resuelto,48,38,Bogotá,Portal
320,2024-12-24,2024-12-24 02:00:00,219,12,Accesos,Baja,Cerrado,24,2,Barranquilla,Teams
321,2026-05-26,2026-05-26 20:00:00,489,19,Hardware,Baja,Resuelto,48,20,Medellín,Teams
322,2024-09-16,2024-09-16 04:00:00,374,11,SAP,Media,Resuelto,4,4,Bogotá,Chat
323,2024-08-30,2024-08-30 08:00:00,259,5,Telefonía,Crítica,Resuelto,24,8,Bogotá,Portal
324,2026-01-17,2026-01-18 05:00:00,262,2,Equipos,Alta,Cerrado,12,29,Pereira,Chat
325,2025-04-12,2025-04-12 03:00:00,81,13,Hardware,Crítica,Abierto,24,3,Cali,Chat
326,2026-04-20,2026-04-22 06:00:00,403,18,Software,Alta,Abierto,4,54,Bogotá,Chat
327,2026-06-02,2026-06-02 21:00:00,335,8,VPN,Alta,Abierto,4,21,Medellín,Correo
328,2026-03-04,2026-03-04 06:00:00,152,3,Correo,Crítica,Resuelto,24,6,Barranquilla,Teams
329,2025-06-05,2025-06-06 01:00:00,449,15,Red,Media,En Proceso,8,25,Bucaramanga,Teams
330,2026-02-28,2026-02-28 15:00:00,135,11,Office 365,Media,Abierto,48,15,Cali,Portal
331,2025-06-08,2025-06-10 20:00:00,221,16,Telefonía,Crítica,Resuelto,4,68,Bogotá,Correo
332,2024-12-22,2024-12-23 00:00:00,122,2,Impresoras,Media,Resuelto,4,24,Pereira,Chat
333,2025-08-17,2025-08-19 18:00:00,181,16,VPN,Media,Abierto,4,66,Barranquilla,Portal
334,2024-08-12,2024-08-13 17:00:00,163,20,Red,Alta,En Proceso,12,41,Medellín,Correo
335,2025-02-02,2025-02-03 14:00:00,22,13,Software,Media,En Proceso,4,38,Pereira,Correo
336,2025-05-06,2025-05-08 09:00:00,297,19,Base de Datos,Alta,En Proceso,8,57,Barranquilla,Portal
337,2025-04-04,2025-04-04 23:00:00,405,14,Red,Baja,Resuelto,48,23,Medellín,Teams
338,2025-02-27,2025-02-27 09:00:00,424,5,Accesos,Baja,Resuelto,48,9,Pereira,Portal
339,2025-08-24,2025-08-25 19:00:00,212,13,Hardware,Media,Resuelto,24,43,Bucaramanga,Correo
340,2025-07-05,2025-07-07 00:00:00,397,6,Equipos,Crítica,En Proceso,4,48,Bogotá,Teléfono
341,2025-01-20,2025-01-20 15:00:00,20,2,Software,Crítica,Resuelto,4,15,Barranquilla,Portal
342,2024-07-25,2024-07-26 20:00:00,498,15,Correo,Media,Abierto,12,44,Cali,Chat
343,2025-08-13,2025-08-15 06:00:00,148,11,Red,Alta,Cerrado,48,54,Barranquilla,Teams
344,2025-07-17,2025-07-18 05:00:00,310,19,Telefonía,Crítica,Cerrado,24,29,Bogotá,Chat
345,2025-06-10,2025-06-10 12:00:00,266,17,Accesos,Baja,Cerrado,4,12,Pereira,Teléfono
346,2026-06-01,2026-06-02 05:00:00,448,14,Hardware,Media,Resuelto,4,29,Bucaramanga,Correo
347,2024-08-12,2024-08-12 23:00:00,137,1,Telefonía,Media,Resuelto,8,23,Barranquilla,Portal
348,2025-09-18,2025-09-20 11:00:00,431,18,VPN,Baja,Cerrado,8,59,Bogotá,Chat
349,2026-03-23,2026-03-24 06:00:00,313,14,Correo,Crítica,En Proceso,4,30,Barranquilla,Teléfono
350,2024-07-05,2024-07-05 09:00:00,345,5,Software,Media,Abierto,12,9,Pereira,Correo
351,2026-02-27,2026-02-27 23:00:00,11,12,Telefonía,Baja,Cerrado,12,23,Medellín,Correo
352,2024-09-21,2024-09-22 01:00:00,312,3,Impresoras,Baja,Cerrado,48,25,Medellín,Teléfono
353,2026-02-21,2026-02-21 17:00:00,185,5,Red,Media,En Proceso,12,17,Cali,Teléfono
354,2024-10-23,2024-10-24 05:00:00,201,17,Correo,Alta,Abierto,12,29,Bogotá,Portal
355,2025-09-11,2025-09-13 16:00:00,271,8,Accesos,Media,Cerrado,24,64,Cali,Portal
356,2024-11-02,2024-11-03 16:00:00,394,13,Red,Alta,En Proceso,24,40,Cali,Teléfono
357,2026-05-14,2026-05-14 03:00:00,203,14,VPN,Baja,Cerrado,12,3,Cali,Correo
358,2024-12-14,2024-12-16 07:00:00,294,19,SAP,Baja,Cerrado,4,55,Pereira,Teléfono
359,2025-01-07,2025-01-07 13:00:00,372,20,VPN,Crítica,Abierto,12,13,Bucaramanga,Teléfono
360,2025-03-24,2025-03-25 06:00:00,270,4,SAP,Media,Cerrado,24,30,Bogotá,Chat
361,2025-03-24,2025-03-25 12:00:00,247,17,Software,Crítica,Resuelto,8,36,Barranquilla,Portal
362,2024-10-14,2024-10-14 18:00:00,368,3,SAP,Baja,En Proceso,48,18,Pereira,Chat
363,2026-06-01,2026-06-03 09:00:00,80,14,Correo,Media,En Proceso,24,57,Pereira,Chat
364,2026-05-08,2026-05-08 11:00:00,33,4,Software,Crítica,Resuelto,24,11,Bucaramanga,Teams
365,2025-09-30,2025-09-30 21:00:00,381,3,SAP,Baja,Resuelto,48,21,Medellín,Teléfono
366,2025-02-15,2025-02-17 03:00:00,344,2,Office 365,Baja,En Proceso,48,51,Medellín,Chat
367,2026-03-01,2026-03-01 16:00:00,7,9,Red,Media,En Proceso,12,16,Bogotá,Correo
368,2025-04-14,2025-04-16 10:00:00,75,9,Red,Media,Resuelto,8,58,Pereira,Chat
369,2025-05-14,2025-05-14 08:00:00,370,7,Software,Media,En Proceso,4,8,Pereira,Portal
370,2025-10-06,2025-10-06 04:00:00,119,10,SAP,Alta,Abierto,4,4,Cali,Teléfono
371,2025-03-13,2025-03-14 01:00:00,378,11,Impresoras,Baja,En Proceso,48,25,Cali,Correo
372,2024-10-10,2024-10-12 07:00:00,369,16,Correo,Alta,Resuelto,12,55,Cali,Teléfono
373,2025-06-08,2025-06-09 19:00:00,147,11,Correo,Crítica,En Proceso,24,43,Medellín,Chat
374,2024-08-30,2024-08-30 16:00:00,426,14,VPN,Baja,En Proceso,8,16,Barranquilla,Teams
375,2025-08-06,2025-08-08 01:00:00,19,16,Base de Datos,Alta,Cerrado,12,49,Medellín,Teléfono
376,2025-05-25,2025-05-26 18:00:00,272,8,VPN,Media,Abierto,8,42,Barranquilla,Chat
377,2025-09-13,2025-09-13 12:00:00,303,14,Equipos,Alta,Cerrado,8,12,Pereira,Teams
378,2024-12-01,2024-12-01 03:00:00,12,19,Impresoras,Baja,Abierto,12,3,Barranquilla,Portal
379,2026-03-29,2026-03-29 17:00:00,162,7,SAP,Media,Abierto,12,17,Medellín,Teams
380,2025-06-17,2025-06-19 06:00:00,27,20,SAP,Alta,Abierto,4,54,Bucaramanga,Teams
381,2026-05-22,2026-05-23 09:00:00,49,20,Equipos,Media,En Proceso,24,33,Bucaramanga,Teléfono
382,2024-10-18,2024-10-18 20:00:00,421,7,Equipos,Media,Resuelto,24,20,Medellín,Chat
383,2025-12-18,2025-12-19 04:00:00,391,11,Software,Crítica,Resuelto,4,28,Cali,Teams
384,2024-07-10,2024-07-11 02:00:00,87,20,Software,Media,Abierto,24,26,Pereira,Teléfono
385,2025-12-26,2025-12-26 20:00:00,329,6,Base de Datos,Baja,Abierto,4,20,Pereira,Teams
386,2026-03-11,2026-03-13 20:00:00,454,5,Equipos,Baja,En Proceso,12,68,Barranquilla,Correo
387,2025-06-11,2025-06-12 22:00:00,449,20,Red,Baja,En Proceso,24,46,Bogotá,Teams
388,2025-10-05,2025-10-06 01:00:00,66,2,Red,Media,Abierto,8,25,Bogotá,Chat
389,2024-11-20,2024-11-22 07:00:00,157,2,SAP,Media,Cerrado,48,55,Bucaramanga,Teléfono
390,2025-09-20,2025-09-20 17:00:00,333,14,VPN,Alta,Cerrado,4,17,Medellín,Teams
391,2025-09-21,2025-09-21 06:00:00,175,8,Software,Baja,Abierto,8,6,Pereira,Correo
392,2024-10-14,2024-10-16 15:00:00,142,18,Telefonía,Crítica,En Proceso,8,63,Bucaramanga,Portal
393,2025-12-13,2025-12-14 19:00:00,3,14,VPN,Baja,Cerrado,48,43,Cali,Portal
394,2026-02-11,2026-02-13 05:00:00,461,11,Base de Datos,Alta,Cerrado,4,53,Cali,Correo
395,2025-05-07,2025-05-07 09:00:00,500,5,Red,Alta,Cerrado,12,9,Bogotá,Portal
396,2025-05-31,2025-06-02 04:00:00,395,19,VPN,Baja,En Proceso,4,52,Barranquilla,Teams
397,2025-08-14,2025-08-16 20:00:00,463,19,Correo,Crítica,Abierto,24,68,Bucaramanga,Portal
398,2024-09-29,2024-10-01 21:00:00,299,3,SAP,Alta,Resuelto,4,69,Bogotá,Teams
399,2026-02-05,2026-02-06 06:00:00,402,12,SAP,Crítica,En Proceso,48,30,Barranquilla,Correo
400,2024-11-30,2024-12-02 05:00:00,310,4,Hardware,Baja,Cerrado,48,53,Medellín,Chat
401,2024-07-08,2024-07-09 01:00:00,372,13,Accesos,Alta,Abierto,12,25,Bucaramanga,Teams
402,2025-02-27,2025-02-27 05:00:00,117,13,Impresoras,Baja,Abierto,48,5,Barranquilla,Teléfono
403,2025-11-24,2025-11-24 04:00:00,326,18,Office 365,Media,Cerrado,8,4,Medellín,Correo
404,2024-08-28,2024-08-29 00:00:00,42,14,Base de Datos,Baja,Abierto,12,24,Cali,Teléfono
405,2024-11-29,2024-12-01 19:00:00,493,9,VPN,Media,Resuelto,12,67,Pereira,Correo
406,2024-06-19,2024-06-21 07:00:00,413,10,Base de Datos,Media,En Proceso,24,55,Pereira,Portal
407,2025-01-20,2025-01-20 16:00:00,234,7,Correo,Baja,Cerrado,8,16,Medellín,Chat
408,2024-10-07,2024-10-08 17:00:00,18,5,SAP,Media,Cerrado,48,41,Bucaramanga,Correo
409,2024-09-19,2024-09-19 22:00:00,239,11,Accesos,Media,Resuelto,24,22,Bucaramanga,Portal
410,2024-07-02,2024-07-02 08:00:00,208,19,Correo,Crítica,Resuelto,8,8,Pereira,Chat
411,2025-05-01,2025-05-02 18:00:00,437,6,VPN,Crítica,Resuelto,12,42,Bogotá,Chat
412,2025-10-10,2025-10-10 04:00:00,239,17,Base de Datos,Crítica,Abierto,48,4,Medellín,Teams
413,2025-05-20,2025-05-21 09:00:00,407,7,Software,Alta,Abierto,8,33,Medellín,Correo
414,2025-08-08,2025-08-09 13:00:00,383,18,SAP,Crítica,En Proceso,24,37,Medellín,Teams
415,2026-03-17,2026-03-18 23:00:00,129,2,Correo,Alta,Cerrado,8,47,Bucaramanga,Teams
416,2025-01-17,2025-01-19 05:00:00,261,13,Equipos,Media,Resuelto,12,53,Pereira,Portal
417,2025-07-23,2025-07-24 11:00:00,125,6,VPN,Alta,En Proceso,24,35,Medellín,Teléfono
418,2025-06-08,2025-06-08 12:00:00,170,10,Office 365,Media,En Proceso,48,12,Bogotá,Teléfono
419,2026-03-13,2026-03-13 15:00:00,175,6,Accesos,Baja,Resuelto,12,15,Medellín,Correo
420,2024-12-22,2024-12-22 07:00:00,49,8,Office 365,Crítica,En Proceso,24,7,Barranquilla,Correo
421,2025-05-08,2025-05-09 00:00:00,329,5,SAP,Baja,En Proceso,4,24,Medellín,Teams
422,2025-01-22,2025-01-24 12:00:00,480,5,Red,Baja,En Proceso,8,60,Barranquilla,Correo
423,2025-07-30,2025-07-31 19:00:00,365,20,Equipos,Media,En Proceso,48,43,Bogotá,Correo
424,2025-10-01,2025-10-01 23:00:00,137,17,Equipos,Crítica,En Proceso,48,23,Cali,Correo
425,2026-02-20,2026-02-20 09:00:00,167,14,SAP,Crítica,Cerrado,12,9,Pereira,Teléfono
426,2025-04-23,2025-04-24 07:00:00,88,4,Accesos,Baja,Resuelto,8,31,Bucaramanga,Correo
427,2026-02-18,2026-02-20 05:00:00,143,7,Hardware,Media,Resuelto,4,53,Cali,Correo
428,2025-12-08,2025-12-09 14:00:00,338,9,Office 365,Baja,Abierto,12,38,Barranquilla,Chat
429,2024-11-04,2024-11-05 08:00:00,242,15,Software,Baja,Abierto,24,32,Pereira,Chat
430,2025-10-26,2025-10-28 16:00:00,156,1,Hardware,Media,Cerrado,4,64,Barranquilla,Teams
431,2025-11-21,2025-11-22 07:00:00,348,11,Base de Datos,Media,Resuelto,4,31,Barranquilla,Teams
432,2024-11-09,2024-11-11 02:00:00,129,17,Hardware,Media,En Proceso,24,50,Pereira,Portal
433,2025-03-02,2025-03-03 12:00:00,253,7,Equipos,Alta,Abierto,48,36,Cali,Teams
434,2025-05-14,2025-05-16 10:00:00,16,10,Red,Media,Resuelto,24,58,Cali,Correo
435,2024-12-24,2024-12-26 20:00:00,218,20,Base de Datos,Crítica,Cerrado,4,68,Barranquilla,Teléfono
436,2025-01-24,2025-01-24 21:00:00,105,15,Correo,Media,Cerrado,4,21,Pereira,Teams
437,2025-03-03,2025-03-04 17:00:00,288,18,Accesos,Baja,Resuelto,4,41,Bucaramanga,Portal
438,2026-05-17,2026-05-18 03:00:00,86,20,Impresoras,Baja,Cerrado,4,27,Bucaramanga,Teléfono
439,2025-11-11,2025-11-12 23:00:00,52,15,Red,Crítica,En Proceso,12,47,Pereira,Teams
440,2026-05-15,2026-05-16 03:00:00,476,14,Equipos,Crítica,Abierto,24,27,Bogotá,Chat
441,2026-02-19,2026-02-19 23:00:00,8,2,Red,Crítica,Abierto,48,23,Barranquilla,Chat
442,2025-05-25,2025-05-26 14:00:00,493,15,Impresoras,Crítica,En Proceso,4,38,Barranquilla,Teléfono
443,2025-07-24,2025-07-26 23:00:00,149,19,Office 365,Crítica,Cerrado,48,71,Cali,Teams
444,2026-05-15,2026-05-17 08:00:00,381,16,Correo,Media,En Proceso,4,56,Medellín,Teams
445,2025-01-15,2025-01-17 08:00:00,229,16,Correo,Alta,Cerrado,48,56,Bucaramanga,Teams
446,2025-03-22,2025-03-22 16:00:00,217,3,Office 365,Crítica,Cerrado,12,16,Pereira,Teléfono
447,2026-02-24,2026-02-24 11:00:00,159,17,Impresoras,Media,Cerrado,48,11,Cali,Teléfono
448,2024-09-11,2024-09-12 11:00:00,435,7,Red,Alta,Abierto,4,35,Medellín,Chat
449,2025-01-26,2025-01-28 02:00:00,396,19,Accesos,Alta,Cerrado,12,50,Bucaramanga,Chat
450,2026-02-22,2026-02-24 16:00:00,85,14,SAP,Media,Abierto,24,64,Medellín,Portal
451,2025-01-28,2025-01-29 17:00:00,153,4,Accesos,Alta,En Proceso,48,41,Medellín,Portal
452,2025-10-08,2025-10-08 05:00:00,42,12,Telefonía,Media,En Proceso,12,5,Medellín,Teams
453,2026-02-10,2026-02-11 12:00:00,213,11,Software,Baja,En Proceso,48,36,Pereira,Correo
454,2024-06-29,2024-06-29 08:00:00,398,4,Telefonía,Media,Cerrado,12,8,Bucaramanga,Teams
455,2024-10-30,2024-11-01 06:00:00,226,2,Red,Alta,Resuelto,8,54,Cali,Teams
456,2024-12-12,2024-12-12 07:00:00,25,7,Equipos,Baja,Abierto,8,7,Barranquilla,Chat
457,2025-02-14,2025-02-14 13:00:00,108,15,Accesos,Alta,Resuelto,8,13,Bogotá,Portal
458,2025-11-16,2025-11-17 11:00:00,454,18,Base de Datos,Alta,En Proceso,48,35,Barranquilla,Teams
459,2026-01-27,2026-01-28 12:00:00,474,17,Impresoras,Baja,Cerrado,12,36,Cali,Portal
460,2024-10-27,2024-10-28 04:00:00,407,17,Accesos,Alta,Cerrado,24,28,Medellín,Portal
461,2025-08-30,2025-08-31 09:00:00,100,6,Software,Baja,Abierto,4,33,Bogotá,Portal
462,2024-06-10,2024-06-10 01:00:00,405,4,Equipos,Baja,En Proceso,8,1,Bogotá,Portal
463,2024-11-05,2024-11-07 17:00:00,298,10,Accesos,Crítica,Abierto,4,65,Bogotá,Correo
464,2024-12-04,2024-12-06 06:00:00,86,12,Hardware,Media,En Proceso,48,54,Bogotá,Correo
465,2024-11-26,2024-11-26 15:00:00,208,7,Correo,Alta,Abierto,24,15,Medellín,Portal
466,2024-09-16,2024-09-17 16:00:00,266,4,Impresoras,Crítica,Cerrado,24,40,Barranquilla,Teléfono
467,2024-12-22,2024-12-22 05:00:00,282,14,Accesos,Baja,Resuelto,8,5,Bucaramanga,Teams
468,2025-12-10,2025-12-12 17:00:00,254,2,Software,Media,Resuelto,24,65,Bogotá,Portal
469,2025-02-09,2025-02-10 15:00:00,99,19,SAP,Media,Abierto,8,39,Barranquilla,Portal
470,2024-10-19,2024-10-20 05:00:00,300,13,Red,Media,En Proceso,48,29,Cali,Portal
471,2025-07-14,2025-07-14 11:00:00,465,12,SAP,Alta,En Proceso,4,11,Cali,Chat
472,2026-03-02,2026-03-03 00:00:00,116,11,VPN,Crítica,Cerrado,4,24,Barranquilla,Portal
473,2025-06-05,2025-06-07 06:00:00,230,9,Telefonía,Media,En Proceso,24,54,Barranquilla,Chat
474,2024-10-08,2024-10-10 21:00:00,225,1,Office 365,Baja,Resuelto,48,69,Pereira,Portal
475,2025-04-28,2025-04-28 20:00:00,253,8,Red,Crítica,Cerrado,48,20,Pereira,Portal
476,2024-12-10,2024-12-10 16:00:00,252,14,Correo,Media,Resuelto,48,16,Bogotá,Correo
477,2025-04-28,2025-04-29 22:00:00,265,12,Equipos,Media,Abierto,8,46,Cali,Chat
478,2026-04-21,2026-04-21 11:00:00,203,16,Equipos,Media,En Proceso,12,11,Pereira,Chat
479,2024-11-17,2024-11-17 01:00:00,126,1,Red,Baja,Resuelto,24,1,Bucaramanga,Chat
480,2024-10-19,2024-10-21 11:00:00,73,10,Impresoras,Crítica,Cerrado,4,59,Pereira,Chat
481,2026-02-05,2026-02-07 06:00:00,224,4,Accesos,Baja,Abierto,4,54,Bogotá,Teléfono
482,2025-07-23,2025-07-24 15:00:00,384,13,VPN,Alta,Cerrado,48,39,Barranquilla,Correo
483,2025-06-26,2025-06-28 20:00:00,184,20,Correo,Crítica,En Proceso,24,68,Cali,Correo
484,2025-04-23,2025-04-24 13:00:00,440,15,Accesos,Baja,En Proceso,24,37,Pereira,Chat
485,2025-10-22,2025-10-23 10:00:00,34,5,SAP,Media,Cerrado,4,34,Bucaramanga,Teléfono
486,2025-01-09,2025-01-10 02:00:00,410,17,Software,Media,En Proceso,48,26,Bogotá,Correo
487,2025-10-29,2025-10-29 11:00:00,181,6,Office 365,Baja,Resuelto,24,11,Pereira,Teams
488,2026-04-01,2026-04-03 03:00:00,358,9,Software,Media,Cerrado,24,51,Medellín,Chat
489,2026-03-25,2026-03-27 23:00:00,107,6,Impresoras,Crítica,Abierto,48,71,Medellín,Teléfono
490,2025-11-27,2025-11-28 15:00:00,259,9,Red,Baja,Cerrado,48,39,Barranquilla,Correo
491,2026-05-17,2026-05-18 18:00:00,92,9,VPN,Alta,Cerrado,48,42,Medellín,Correo
492,2026-04-25,2026-04-25 09:00:00,340,11,Correo,Media,Cerrado,4,9,Cali,Portal
493,2024-08-07,2024-08-09 04:00:00,139,12,Equipos,Media,Cerrado,24,52,Bogotá,Teléfono
494,2026-03-02,2026-03-04 17:00:00,485,20,Equipos,Alta,Abierto,4,65,Medellín,Correo
495,2026-02-04,2026-02-05 22:00:00,314,7,Software,Crítica,Resuelto,4,46,Medellín,Correo
496,2024-08-09,2024-08-10 19:00:00,225,11,VPN,Baja,Resuelto,12,43,Bogotá,Teléfono
497,2025-04-23,2025-04-23 06:00:00,322,9,Software,Crítica,Cerrado,24,6,Pereira,Chat
498,2024-09-06,2024-09-08 04:00:00,88,7,Accesos,Crítica,Cerrado,24,52,Cali,Chat
499,2025-03-27,2025-03-29 22:00:00,222,10,Impresoras,Alta,Resuelto,4,70,Barranquilla,Chat
500,2024-11-03,2024-11-06 00:00:00,215,5,SAP,Crítica,En Proceso,48,72,Bogotá,Correo
501,2024-11-04,2024-11-06 13:00:00,319,9,Office 365,Baja,Abierto,24,61,Bucaramanga,Chat
502,2024-09-14,2024-09-16 15:00:00,311,16,Software,Baja,Cerrado,24,63,Bucaramanga,Portal
503,2026-02-02,2026-02-03 06:00:00,207,6,Correo,Crítica,En Proceso,8,30,Medellín,Teléfono
504,2025-10-03,2025-10-05 06:00:00,359,7,Correo,Crítica,Resuelto,24,54,Medellín,Teléfono
505,2025-07-17,2025-07-18 14:00:00,70,15,Software,Baja,Resuelto,48,38,Barranquilla,Teams
506,2026-05-06,2026-05-07 02:00:00,208,9,Telefonía,Media,En Proceso,24,26,Medellín,Correo
507,2024-09-17,2024-09-19 01:00:00,50,20,Base de Datos,Crítica,En Proceso,8,49,Barranquilla,Chat
508,2025-02-05,2025-02-06 11:00:00,440,14,VPN,Crítica,Resuelto,12,35,Pereira,Correo
